Wed Jul 22 01:26:52 2015    server_profile

         6002727 function calls (5995221 primitive calls) in 24.428 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/dateutil/rrule.py:876(_iterinfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/integrate/_ode.py:616(IntegratorBase)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.4/datetime.py:45(_days_in_month)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/projections/__init__.py:54(get_projection_class)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/sparse/linalg/matfuncs.py:183(MatrixPowerOperator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/patches.py:3006(_Base)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/gridspec.py:31(GridSpecBase)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.4/threading.py:75(RLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/scale.py:240(LogScale)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:3702(triang_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/widgets.py:26(LockDraw)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/dateutil/tz.py:507(tzrange)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/calendar.py:376(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:2605(ParseElementEnhance)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/projections/geo.py:302(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/threading.py:198(Condition)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/lib/_version.py:18(NumpyVersion)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:823(dgamma_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/offsetbox.py:1534(DraggableBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/selectors.py:281(SelectSelector)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:3205(lomax_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/colors.py:243(ColorConverter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/integrate/_ode.py:459(complex_ode)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/six.py:205(is_package)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:3898(uniform_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:2117(halfnorm_gen)
        5    0.000    0.000    0.000    0.000 {method 'groups' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/selectors.py:385(EpollSelector)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/difflib.py:43(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:2589(logistic_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:193(alpha_gen)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/cm.py:60(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/dates.py:1322(DateConverter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/threading.py:88(_RLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/ticker.py:161(_DummyAxis)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:4001(wrapcauchy_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:1769(erlang_gen)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/ma/core.py:779(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/cbook.py:958(Null)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/logging/__init__.py:1043(_StderrHandler)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/transforms.py:995(_get_minposx)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:969(exponweib_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/ticker.py:1765(OldAutoLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/warnings.py:352(__exit__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/urllib/request.py:2230(ftpwrapper)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/ma/core.py:5942(_extrema_operation)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/tempfile.py:334(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_multivariate.py:633(dirichlet_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/mathtext.py:1699(GlueSpec)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/ma/core.py:2255(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/colorbar.py:854(Colorbar)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/dis.py:401(Bytecode)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/dateutil/relativedelta.py:13(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/lib/index_tricks.py:223(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/testing/nosetester.py:129(NoseTester)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/backend_bases.py:1482(MouseEvent)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/widgets.py:123(Button)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:3558(reciprocal_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/urllib/request.py:923(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/tri/triinterpolate.py:241(LinearTriInterpolator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_discrete_distns.py:133(nbinom_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/email/header.py:179(Header)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:1138(f_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/logging/__init__.py:416(Formatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:498(betaprime_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/http/client.py:1192(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/optimize/nonlin.py:1269(ExcitingMixing)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:869(dweibull_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/streamplot.py:255(Grid)
        3    0.000    0.000    0.000    0.000 {built-in method time}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:1948(gumbel_r_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/six.py:162(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/cbook.py:609(silent_list)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/docstring.py:11(Substitution)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/optimize/optimize.py:72(OptimizeResult)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/widgets.py:724(SubplotTool)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/projections/__init__.py:17(register)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/backends/backend_qt5agg.py:59(FigureCanvasQTAggBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:2806(maxwell_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/ctypeslib.py:150(_ndptr)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:2159(hypsecant_gen)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.4/ctypes/__init__.py:480(CFunctionType)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/ma/core.py:894(_MaskedBinaryOperation)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/transforms.py:2275(_get_is_affine)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_multivariate.py:164(_PSD)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:2915(ncx2_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/distutils/version.py:31(Version)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/argparse.py:1001(_HelpAction)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/dates.py:1160(MicrosecondLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/mathtext.py:1276(Char)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/projections/geo.py:333(HammerTransform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:1049(fatiguelife_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/optimize/nonlin.py:549(InverseJacobian)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/transforms.py:2331(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/gridspec.py:387(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:2669(loglaplace_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:2762(gilbrat_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:1271(frechet_r_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/ticker.py:1418(LogLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_multivariate.py:268(multivariate_normal_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/tempfile.py:654(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/mathtext.py:159(MathtextBackendAgg)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/axis.py:326(XTick)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:1510(genextreme_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/lib/index_tricks.py:470(__init__)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/gridspec.py:50(get_geometry)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:1828(gengamma_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/optimize/_trustregion_ncg.py:33(CGSteihaugSubproblem)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/cbook.py:1657(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/email/_parseaddr.py:495(AddressList)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:3967(wald_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/projections/geo.py:413(MollweideTransform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:1005(exponpow_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:703(chi_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/optimize/nonlin.py:1229(LinearMixing)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:259(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:3148(pareto_gen)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/lib/_version.py:70(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/colors.py:490(Colormap)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/widgets.py:249(Slider)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_discrete_distns.py:455(planck_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/pprint.py:101(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:2037(halfcauchy_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/sre_parse.py:788(addgroup)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/cbook.py:543(Scheduler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/mathtext.py:307(MathtextBackendSvg)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_discrete_distns.py:404(poisson_gen)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/backends/backend_qt5.py:434(MainWindow)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/patches.py:1736(_Style)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/dateutil/parser.py:33(_timelex)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/ma/core.py:817(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/gzip.py:68(_PaddedFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_continuous_distns.py:3012(t_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/__init__.py:288(set_fileo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/stats/_discrete_distns.py:19(binom_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/tri/trirefine.py:51(UniformTriRefiner)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/axis.py:468(YTick)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/integrate/_ode.py:1035(dop853)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/ma/core.py:1039(_DomainedBinaryOperation)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/widgets.py:967(MultiCursor)
